title,studio,domestic_gross,foreign_gross,year,movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
waste land,Arth.,188000.0,88700.0,2010,tt2294939,waste land,2014,97.0,"Drama,Thriller",5.5,257
chance pe dance,UTV,169000.0,24300.0,2010,tt1392744,chance pe dance,2010,122.0,"Comedy,Drama,Musical",4.7,2501
client 9: the rise and fall of eliot spitzer,Magn.,189000.0,3500.0,2010,tt1638362,client 9: the rise and fall of eliot spitzer,2010,117.0,Documentary,7.4,2097
casino jack and the united states of money,Magn.,177000.0,0.0,2010,tt1540814,casino jack and the united states of money,2010,118.0,Documentary,7.1,1522
the romantics,FOAK,107000.0,17300.0,2010,tt1403988,the romantics,2010,95.0,"Comedy,Drama,Romance",5.1,11069
freakonomics,Magn.,101000.0,16400.0,2010,tt1152822,freakonomics,2010,93.0,Documentary,6.4,6466
band baaja baaraat,Yash,43800.0,60700.0,2010,tt1610452,band baaja baaraat,2010,139.0,"Comedy,Drama,Romance",7.2,13832
as good as dead,First,2000.0,53600.0,2010,tt1294136,as good as dead,2010,100.0,"Crime,Thriller",5.2,1441
inhale,IFC,4100.0,51000.0,2010,tt1196340,inhale,2010,83.0,"Drama,Thriller",6.6,6006
gasland,WOW,30800.0,18600.0,2010,tt1558250,gasland,2010,107.0,Documentary,7.7,9940
bluebeard,Strand,33500.0,5200.0,2010,tt2442772,bluebeard,2012,98.0,Horror,6.1,19
bluebeard,Strand,33500.0,5200.0,2010,tt6599340,bluebeard,2017,117.0,Thriller,6.4,1269
bluebeard,WGUSA,43100.0,0.0,2017,tt2442772,bluebeard,2012,98.0,Horror,6.1,19
bluebeard,WGUSA,43100.0,0.0,2017,tt6599340,bluebeard,2017,117.0,Thriller,6.4,1269
the taqwacores,Strand,11400.0,0.0,2010,tt1308165,the taqwacores,2010,83.0,"Drama,Music",6.1,506
cherry,Abr.,11400.0,0.0,2010,tt1315350,cherry,2010,99.0,"Comedy,Drama",6.8,4158
transformers: dark of the moon,P/DW,352400000.0,771400000.0,2011,tt1399103,transformers: dark of the moon,2011,154.0,"Action,Adventure,Sci-Fi",6.2,366409
pirates of the caribbean: on stranger tides,BV,241100000.0,804600000.0,2011,tt1298650,pirates of the caribbean: on stranger tides,2011,136.0,"Action,Adventure,Fantasy",6.6,447624
mission: impossible - ghost protocol,Par.,209400000.0,485300000.0,2011,tt1229238,mission: impossible - ghost protocol,2011,132.0,"Action,Adventure,Thriller",7.4,428142
kung fu panda 2,P/DW,165200000.0,500400000.0,2011,tt1302011,kung fu panda 2,2011,90.0,"Action,Adventure,Animation",7.2,228465
fast five,Uni.,209800000.0,416300000.0,2011,tt1596343,fast five,2011,130.0,"Action,Crime,Thriller",7.3,329892
the hangover part ii,WB,254500000.0,332300000.0,2011,tt1411697,the hangover part ii,2011,102.0,"Comedy,Mystery",6.5,432800
the smurfs,Sony,142600000.0,421100000.0,2011,tt0472181,the smurfs,2011,103.0,"Adventure,Animation,Comedy",5.5,77577
cars 2,BV,191500000.0,370700000.0,2011,tt1216475,cars 2,2011,106.0,"Adventure,Animation,Comedy",6.2,138914
puss in boots,P/DW,149300000.0,405700000.0,2011,tt0448694,puss in boots,2011,90.0,"Action,Adventure,Animation",6.6,133355
sherlock holmes: a game of shadows,WB,186800000.0,358600000.0,2011,tt1515091,sherlock holmes: a game of shadows,2011,129.0,"Action,Adventure,Crime",7.5,394189
rio,Fox,143600000.0,341000000.0,2011,tt1436562,rio,2011,96.0,"Adventure,Animation,Comedy",6.9,191621
rio,Fox,143600000.0,341000000.0,2011,tt2614250,rio,2012,90.0,Documentary,8.3,14
rio,Fox,143600000.0,341000000.0,2011,tt5734820,rio,2017,87.0,Drama,2.6,7
rise of the planet of the apes,Fox,176800000.0,305000000.0,2011,tt1318514,rise of the planet of the apes,2011,105.0,"Action,Drama,Sci-Fi",7.6,473020
thor,Par.,181000000.0,268300000.0,2011,tt0800369,thor,2011,115.0,"Action,Adventure,Fantasy",7.0,683264
the adventures of tintin,Par.,77600000.0,296400000.0,2011,tt0983193,the adventures of tintin,2011,107.0,"Action,Adventure,Animation",7.3,202430
captain america: the first avenger,Par.,176700000.0,193900000.0,2011,tt0458339,captain america: the first avenger,2011,124.0,"Action,Adventure,Sci-Fi",6.9,668137
x-men: first class,Fox,146400000.0,207200000.0,2011,tt1270798,x-men: first class,2011,131.0,"Action,Adventure,Sci-Fi",7.7,608930
alvin and the chipmunks: chipwrecked,Fox,133100000.0,209600000.0,2011,tt1615918,alvin and the chipmunks: chipwrecked,2011,87.0,"Adventure,Animation,Comedy",4.4,28158
real steel,BV,85500000.0,213800000.0,2011,tt0433035,real steel,2011,127.0,"Action,Drama,Family",7.1,283534
bridesmaids,Uni.,169100000.0,119300000.0,2011,tt1478338,bridesmaids,2011,125.0,"Comedy,Romance",6.8,249501
super 8,Par.,127000000.0,133100000.0,2011,tt1650062,super 8,2011,112.0,"Mystery,Sci-Fi,Thriller",7.0,320575
rango,Par.,123500000.0,122200000.0,2011,tt1192628,rango,2011,107.0,"Adventure,Animation,Comedy",7.2,215761
the green hornet,Sony,98800000.0,129000000.0,2011,tt0990407,the green hornet,2011,119.0,"Action,Comedy,Crime",5.8,148622
immortals,Rela.,83500000.0,143400000.0,2011,tt1253864,immortals,2011,110.0,"Action,Drama,Fantasy",6.0,152992
green lantern,WB,116600000.0,103300000.0,2011,tt1133985,green lantern,2011,114.0,"Action,Adventure,Sci-Fi",5.5,252281
the help,BV,169700000.0,46900000.0,2011,tt1454029,the help,2011,146.0,Drama,8.1,392699
bad teacher,Sony,100300000.0,115900000.0,2011,tt1284575,bad teacher,2011,92.0,"Comedy,Romance",5.7,181189
just go with it,Sony,103000000.0,111900000.0,2011,tt1564367,just go with it,2011,117.0,"Comedy,Romance",6.4,200932
horrible bosses,WB (NL),117500000.0,92100000.0,2011,tt1499658,horrible bosses,2011,98.0,"Comedy,Crime",6.9,398695
paranormal activity 3,Par.,104000000.0,103000000.0,2011,tt1778304,paranormal activity 3,2011,83.0,"Horror,Mystery,Thriller",5.8,85689
mr. popper's penguins,Fox,68200000.0,119100000.0,2011,tt1396218,mr. popper's penguins,2011,94.0,"Comedy,Family,Fantasy",6.0,80540
hugo,Par.,73900000.0,111900000.0,2011,tt0970179,hugo,2011,126.0,"Adventure,Drama,Family",7.5,284869
hugo,Par.,73900000.0,111900000.0,2011,tt7496196,hugo,2017,80.0,Documentary,7.9,11
hop,Uni.,108100000.0,75900000.0,2011,tt1411704,hop,2011,95.0,"Adventure,Animation,Comedy",5.4,28893
war horse,BV,79900000.0,97700000.0,2011,tt1568911,war horse,2011,146.0,"Drama,History,War",7.2,136447
war horse,BV,79900000.0,97700000.0,2011,tt3313072,war horse,2014,87.0,Drama,8.6,143
the descendants,FoxS,82600000.0,94700000.0,2011,tt1033575,the descendants,2011,115.0,"Comedy,Drama",7.3,223464
the descendants,FoxS,82600000.0,94700000.0,2011,tt5838908,the descendants,2015,80.0,Drama,7.5,12
cowboys & aliens,Uni.,100200000.0,74600000.0,2011,tt0409847,cowboys & aliens,2011,119.0,"Action,Sci-Fi,Thriller",6.0,195889
in time,Fox,37500000.0,136400000.0,2011,tt1637688,in time,2011,109.0,"Action,Crime,Drama",6.7,346077
zookeeper,Sony,80400000.0,89500000.0,2011,tt1222817,zookeeper,2011,102.0,"Comedy,Family,Romance",5.2,52396
the muppets,BV,88600000.0,76600000.0,2011,tt1204342,the muppets,2011,103.0,"Adventure,Comedy,Family",7.1,82752
limitless,Rela.,79200000.0,82600000.0,2011,tt1219289,limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",7.4,492490
limitless,Rela.,79200000.0,82600000.0,2011,tt4597838,limitless,2015,3.0,"Biography,Documentary",6.7,10
limitless,Rela.,79200000.0,82600000.0,2011,tt6084030,limitless,2017,57.0,Documentary,3.9,8
johnny english reborn,Uni.,8300000.0,151800000.0,2011,tt1634122,johnny english reborn,2011,101.0,"Action,Adventure,Comedy",6.3,110824
final destination 5,WB (NL),42600000.0,115300000.0,2011,tt1622979,final destination 5,2011,92.0,Horror,5.9,98061
tower heist,Uni.,78000000.0,74900000.0,2011,tt0471042,tower heist,2011,104.0,"Action,Comedy,Crime",6.2,125102
midnight in paris,SPC,56800000.0,94300000.0,2011,tt1605783,midnight in paris,2011,94.0,"Comedy,Fantasy,Romance",7.7,356500
happy feet two,WB,64000000.0,86400000.0,2011,tt1402488,happy feet two,2011,100.0,"Adventure,Animation,Comedy",5.9,38396
i am number four,BV,55100000.0,94800000.0,2011,tt1464540,i am number four,2011,111.0,"Action,Adventure,Sci-Fi",6.1,217762
jack and jill,Sony,74200000.0,75500000.0,2011,tt0810913,jack and jill,2011,91.0,Comedy,3.3,71361
friends with benefits,SGem,55800000.0,93700000.0,2011,tt1632708,friends with benefits,2011,109.0,"Comedy,Romance",6.6,317338
no strings attached,Par.,70700000.0,78600000.0,2011,tt1411238,no strings attached,2011,108.0,"Comedy,Romance",6.2,197663
arthur christmas,Sony,46500000.0,101000000.0,2011,tt1430607,arthur christmas,2011,97.0,"Adventure,Animation,Comedy",7.1,45439
source code,Sum.,54700000.0,92600000.0,2011,tt0945513,source code,2011,93.0,"Action,Drama,Sci-Fi",7.5,452036
"crazy, stupid, love.",WB,84400000.0,58500000.0,2011,tt1570728,"crazy, stupid, love.",2011,118.0,"Comedy,Drama,Romance",7.4,436830
new year's eve,WB (NL),54500000.0,87500000.0,2011,tt1598822,new year's eve,2011,113.0,"Comedy,Romance",5.7,76656
contagion,WB,75700000.0,59800000.0,2011,tt1598778,contagion,2011,106.0,"Action,Drama,Thriller",6.6,201536
the artist,Wein.,44700000.0,88800000.0,2011,tt1655442,the artist,2011,100.0,"Comedy,Drama,Romance",7.9,217184
the artist,Wein.,44700000.0,88800000.0,2011,tt1825978,the artist,2011,100.0,Thriller,6.8,6
unknown,WB,63700000.0,67099999.0,2011,tt1401152,unknown,2011,113.0,"Action,Mystery,Thriller",6.9,235167
unknown,WB,63700000.0,67099999.0,2011,tt2402731,unknown,2012,96.0,Drama,6.9,14
the adjustment bureau,Uni.,62500000.0,65400000.0,2011,tt1385826,the adjustment bureau,2011,106.0,"Romance,Sci-Fi,Thriller",7.1,227616
we bought a zoo,Fox,75600000.0,44500000.0,2011,tt1389137,we bought a zoo,2011,124.0,"Comedy,Drama,Family",7.1,126849
water for elephants,Fox,58700000.0,58400000.0,2011,tt1067583,water for elephants,2011,120.0,"Drama,Romance",6.9,105812
the iron lady,Wein.,30000000.0,84900000.0,2011,tt1007029,the iron lady,2011,105.0,"Biography,Drama",6.4,96066
moneyball,Sony,75600000.0,34600000.0,2011,tt1210166,moneyball,2011,133.0,"Biography,Drama,Sport",7.6,326657
sanctum,Uni.,23200000.0,85400000.0,2011,tt0881320,sanctum,2011,108.0,"Adventure,Drama,Thriller",5.9,51318
justin bieber: never say never,Par.,73000000.0,26000000.0,2011,tt1702443,justin bieber: never say never,2011,105.0,"Documentary,Music",1.6,74978
paul,Uni.,37400000.0,60600000.0,2011,tt1092026,paul,2011,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567
paul,Uni.,37400000.0,60600000.0,2011,tt5132504,paul,2016,71.0,Drama,4.8,6
scream 4,W/Dim.,38200000.0,59000000.0,2011,tt1262416,scream 4,2011,111.0,"Horror,Mystery",6.2,118779
insidious,FD,54000000.0,43000000.0,2011,tt1591095,insidious,2010,103.0,"Horror,Mystery,Thriller",6.9,254197
the rite,WB (NL),33000000.0,63000000.0,2011,tt1161864,the rite,2011,114.0,"Drama,Horror,Mystery",6.0,85604
dolphin tale,WB,72300000.0,23100000.0,2011,tt1564349,dolphin tale,2011,113.0,"Drama,Family",6.9,20746
season of the witch,Rela.,24800000.0,66800000.0,2011,tt0479997,season of the witch,2011,95.0,"Action,Adventure,Fantasy",5.4,85777
sucker punch,WB,36400000.0,53400000.0,2011,tt0978764,sucker punch,2011,110.0,"Action,Adventure,Fantasy",6.1,218371
red riding hood,WB,37700000.0,51500000.0,2011,tt1486185,red riding hood,2011,100.0,"Fantasy,Horror,Mystery",5.5,102369
j. edgar,WB,37300000.0,47600000.0,2011,tt1616195,j. edgar,2011,137.0,"Biography,Crime,Drama",6.6,115925
hall pass,WB (NL),45100000.0,38100000.0,2011,tt0480687,hall pass,2011,105.0,"Comedy,Romance",5.9,113775
"big mommas: like father, like son",Fox,37900000.0,44800000.0,2011,tt1464174,"big mommas: like father, like son",2011,107.0,"Action,Comedy,Crime",4.4,23520
abduction,LGF,28100000.0,54000000.0,2011,tt1600195,abduction,2011,106.0,"Action,Mystery,Thriller",5.1,72552
abduction,LGF,28100000.0,54000000.0,2011,tt2447982,abduction,2011,84.0,"Horror,Thriller",5.2,10
abduction,LGF,28100000.0,54000000.0,2011,tt5943940,abduction,2017,90.0,"Action,Comedy,Drama",3.0,60
abduction,LGF,28100000.0,54000000.0,2011,tt7867360,abduction,2019,106.0,"Action,Sci-Fi",6.1,1592
priest,SGem,29100000.0,49200000.0,2011,tt0822847,priest,2011,87.0,"Action,Adventure,Fantasy",5.7,108320
the mechanic,CBS,29100000.0,47000000.0,2011,tt0472399,the mechanic,2011,93.0,"Action,Crime,Thriller",6.6,141254
the ides of march,Sony,41000000.0,35000000.0,2011,tt1124035,the ides of march,2011,101.0,"Drama,Thriller",7.1,207417
the change-up,Uni.,37100000.0,38400000.0,2011,tt1488555,the change-up,2011,112.0,"Comedy,Fantasy",6.3,155374
the lincoln lawyer,LGF,58000000.0,17000000.0,2011,tt1189340,the lincoln lawyer,2011,118.0,"Crime,Drama,Thriller",7.3,196109
diary of a wimpy kid: rodrick rules,Fox,52700000.0,19700000.0,2011,tt1650043,diary of a wimpy kid: rodrick rules,2011,99.0,"Comedy,Family",6.6,23135
larry crowne,Uni.,35600000.0,36400000.0,2011,tt1583420,larry crowne,2011,98.0,"Comedy,Drama,Romance",6.1,58927
the dilemma,Uni.,48500000.0,21200000.0,2011,tt1578275,the dilemma,2011,111.0,"Comedy,Drama",5.3,48148
the darkest hour,Sum.,21400000.0,43200000.0,2011,tt1093357,the darkest hour,2011,89.0,"Action,Adventure,Horror",4.9,55071
the darkest hour,Sum.,21400000.0,43200000.0,2011,tt4249090,the darkest hour,2014,52.0,"Documentary,News",6.4,8
hanna,Focus,40300000.0,23500000.0,2011,tt0993842,hanna,2011,111.0,"Action,Drama,Thriller",6.8,179178
elite squad: the enemy within,Vari.,100000.0,62900000.0,2011,tt1555149,elite squad: the enemy within,2010,115.0,"Action,Crime,Drama",8.0,75071
colombiana,TriS,36700000.0,24300000.0,2011,tt1657507,colombiana,2011,108.0,"Action,Drama,Thriller",6.4,87659
something borrowed,WB,39000000.0,21100000.0,2011,tt0491152,something borrowed,2011,112.0,"Comedy,Drama,Romance",5.9,54314
one day,Focus,13800000.0,45500000.0,2011,tt1563738,one day,2011,107.0,"Drama,Romance",7.0,128094
one day,Focus,13800000.0,45500000.0,2011,tt1616203,one day,2010,93.0,"Drama,Romance,Sci-Fi",6.0,436
one day,Focus,13800000.0,45500000.0,2011,tt4051858,one day,2014,90.0,Family,6.2,13
one day,Focus,13800000.0,45500000.0,2011,tt6168298,one day,2016,135.0,"Drama,Romance",7.8,1454
one day,Focus,13800000.0,45500000.0,2011,tt6214734,one day,2017,118.0,"Drama,Fantasy",6.6,269
one day,Focus,13800000.0,45500000.0,2011,tt8274146,one day,2018,99.0,Drama,7.2,501
beginning of the great revival,CL,151000.0,58200000.0,2011,tt1699513,beginning of the great revival,2011,140.0,"Drama,History",2.5,5538
killer elite,ORF,25100000.0,31300000.0,2011,tt1448755,killer elite,2011,116.0,"Action,Crime,Thriller",6.5,117711
extremely loud & incredibly close,WB,31800000.0,23400000.0,2011,tt0477302,extremely loud & incredibly close,2011,129.0,"Adventure,Drama,Mystery",6.9,93164
the tree of life,FoxS,13300000.0,41000000.0,2011,tt0478304,the tree of life,2011,139.0,"Drama,Fantasy",6.8,156266
winnie the pooh,BV,26700000.0,23200000.0,2011,tt1449283,winnie the pooh,2011,63.0,"Adventure,Animation,Comedy",7.2,19605
soul surfer,TriS,43900000.0,3200000.0,2011,tt1596346,soul surfer,2011,112.0,"Biography,Drama,Family",7.1,41659
war of the arrows,CJ,251000.0,45800000.0,2011,tt2025526,war of the arrows,2011,122.0,Action,7.2,10214
the debt,Focus,31200000.0,14500000.0,2011,tt1226753,the debt,2010,113.0,"Drama,Thriller",6.9,61046
the debt,Focus,31200000.0,14500000.0,2011,tt2698966,the debt,2015,99.0,"Drama,Mystery,Thriller",6.1,624
beastly,CBS,27900000.0,15300000.0,2011,tt1152398,beastly,2011,86.0,"Drama,Fantasy,Romance",5.6,72599
of gods and men,SPC,4000000.0,38200000.0,2011,tt1588337,of gods and men,2010,122.0,"Drama,History",7.2,13991
30 minutes or less,Sony,37100000.0,3500000.0,2011,tt1622547,30 minutes or less,2011,83.0,"Action,Comedy,Crime",6.1,87254
the roommate,SGem,37300000.0,3200000.0,2011,tt1265990,the roommate,2011,91.0,"Drama,Thriller",4.9,33062
shark night 3d,Rela.,18900000.0,21300000.0,2011,tt1633356,shark night 3d,2011,90.0,"Horror,Thriller",4.0,23190
monte carlo,Fox,23200000.0,16500000.0,2011,tt1067774,monte carlo,2011,109.0,"Adventure,Comedy,Family",5.8,38731
50/50,Sum.,35000000.0,4200000.0,2011,tt1306980,50/50,2011,100.0,"Comedy,Drama,Romance",7.7,300475
50/50,Sum.,35000000.0,4200000.0,2011,tt1734060,50/50,2010,77.0,Documentary,7.5,11
mars needs moms,BV,21400000.0,17600000.0,2011,tt1305591,mars needs moms,2011,88.0,"Adventure,Animation,Family",5.4,19823
dream house,Uni.,21300000.0,17200000.0,2011,tt1462041,dream house,2011,84.0,"Drama,Mystery,Thriller",6.0,59714
jumping the broom,TriS,37300000.0,415000.0,2011,tt1640484,jumping the broom,2011,112.0,"Comedy,Drama",5.7,9089
don't be afraid of the dark,FD,24000000.0,12900000.0,2011,tt1270761,don't be afraid of the dark,2010,99.0,"Fantasy,Horror,Thriller",5.6,44490
a very harold & kumar 3d christmas,WB,35100000.0,326000.0,2011,tt1268799,a very harold & kumar 3d christmas,2011,90.0,"Adventure,Comedy",6.3,62151
my week with marilyn,Wein.,14600000.0,20500000.0,2011,tt1655420,my week with marilyn,2011,99.0,"Biography,Drama",7.0,79337
the sitter,Fox,30400000.0,4500000.0,2011,tt1366344,the sitter,2011,81.0,Comedy,5.7,65575
the sitter,Fox,30400000.0,4500000.0,2011,tt4697228,the sitter,2017,97.0,Horror,4.0,250
jane eyre,Focus,11200000.0,23500000.0,2011,tt1229822,jane eyre,2011,120.0,"Drama,Romance",7.4,74998
courageous,TriS,34500000.0,0.0,2011,tt1630036,courageous,2011,129.0,Drama,7.0,17586
shaolin,Vari.,66100.0,33600000.0,2011,tt1533749,shaolin,2011,131.0,"Action,Drama",6.9,17777
african cats,BV,15400000.0,15400000.0,2011,tt1223236,african cats,2011,89.0,"Adventure,Documentary",7.6,5784
the skin i live in,SPC,3200000.0,27700000.0,2011,tt1189073,the skin i live in,2011,120.0,"Drama,Horror,Thriller",7.6,123434
i don't know how she does it,Wein.,9700000.0,20900000.0,2011,tt1742650,i don't know how she does it,2011,89.0,"Comedy,Romance",4.9,18552
what's your number?,Fox,14000000.0,16399999.0,2011,tt0770703,what's your number?,2011,106.0,"Comedy,Romance",6.1,67922
drive angry,Sum.,10700000.0,18200000.0,2011,tt1502404,drive angry,2011,104.0,"Action,Fantasy,Thriller",5.4,90203
a dangerous method,SPC,5700000.0,21800000.0,2011,tt1571222,a dangerous method,2011,99.0,"Biography,Drama,Romance",6.4,93259
the eagle,Focus,19500000.0,7600000.0,2011,tt1034389,the eagle,2011,114.0,"Action,Adventure,Drama",6.2,61475
legend of the fist: the return of chen zhen,Vari.,50400.0,26500000.0,2011,tt1456661,legend of the fist: the return of chen zhen,2010,106.0,"Action,Drama,History",6.3,9202
apollo 18,W/Dim.,17700000.0,7900000.0,2011,tt1772240,apollo 18,2011,86.0,"Horror,Mystery,Sci-Fi",5.2,51427
biutiful,RAtt.,5100000.0,20000000.0,2011,tt1164999,biutiful,2010,148.0,"Drama,Romance",7.5,80382
your highness,Uni.,21600000.0,3300000.0,2011,tt1240982,your highness,2011,102.0,"Adventure,Comedy,Fantasy",5.5,92940
our idiot brother,Wein.,24800000.0,0.0,2011,tt1637706,our idiot brother,2011,90.0,"Comedy,Drama",6.4,80738
the rum diary,FD,13100000.0,10800000.0,2011,tt0376136,the rum diary,2011,119.0,"Comedy,Drama",6.2,94787
the women on the 6th floor,Strand,720000.0,22500000.0,2011,tt1805297,the women on the 6th floor,2010,102.0,Comedy,7.1,9167
potiche,MBox,1600000.0,21600000.0,2011,tt1521848,potiche,2010,103.0,Comedy,6.4,9543
warrior,LGF,13700000.0,9400000.0,2011,tt1291584,warrior,2011,140.0,"Drama,Sport",8.2,403755
young adult,Par.,16300000.0,6600000.0,2011,tt1625346,young adult,2011,94.0,"Comedy,Drama",6.3,74071
sarah's key,Wein.,7700000.0,13400000.0,2011,tt1668200,sarah's key,2010,111.0,"Drama,War",7.5,15067
the way back,NM,2700000.0,17600000.0,2011,tt1023114,the way back,2010,133.0,"Adventure,Drama,History",7.3,102126
a separation,SPC,7100000.0,12800000.0,2011,tt1832382,a separation,2011,123.0,"Drama,Thriller",8.3,197684
a separation,SPC,7100000.0,12800000.0,2011,tt3379720,a separation,2013,70.0,"Documentary,Drama,Family",6.9,61
the guard,SPC,5400000.0,14200000.0,2011,tt1540133,the guard,2011,96.0,"Comedy,Crime,Thriller",7.3,75183
margin call,RAtt.,5400000.0,14200000.0,2011,tt1615147,margin call,2011,107.0,"Drama,Thriller",7.1,107264
shame,FoxS,3900000.0,13800000.0,2011,tt1723811,shame,2011,101.0,Drama,7.2,171353
shame,FoxS,3900000.0,13800000.0,2011,tt3009444,shame,2013,90.0,Drama,6.4,38
13 assassins,Magn.,803000.0,16800000.0,2011,tt1436045,13 assassins,2010,141.0,"Action,Adventure,Drama",7.6,58142
hoodwinked too! hood vs. evil,Wein.,10100000.0,6800000.0,2011,tt0844993,hoodwinked too! hood vs. evil,2011,86.0,"Animation,Comedy,Crime",4.8,11281
the last godfather,RAtt.,164000.0,16600000.0,2011,tt1584131,the last godfather,2010,100.0,"Comedy,Crime,Romance",3.7,1071
delhi belly,UTV,1500000.0,15200000.0,2011,tt1934231,delhi belly,2011,103.0,"Action,Comedy,Crime",7.6,24622
melancholia,Magn.,3000000.0,12900000.0,2011,tt1527186,melancholia,2011,135.0,"Drama,Sci-Fi",7.2,153434
